age,workclass,fnlwgt,education,education_num,marital_status,occupation,relationship,race,sex,capital_gain,capital_loss,hours_per_week,native_country,income
19,1,164395,9,9,3,9,2,1,1,0,0,25,1,1
18,1,115630,7,7,3,9,2,5,2,0,0,20,1,1
39,1,178815,9,9,3,4,4,1,2,0,0,55,1,1
60,2,168223,14,13,2,6,4,1,1,0,0,30,1,1
46,5,202560,14,13,2,6,4,1,1,0,1408,40,1,1
38,1,100295,4,4,1,8,1,1,1,0,0,50,5,0
36,1,172256,9,9,1,8,3,1,2,0,0,44,1,0
45,1,51664,13,10,1,4,3,1,2,0,0,40,1,1
60,6,358893,14,13,2,6,4,1,1,0,2339,40,1,1
30,1,115963,7,7,1,2,3,1,2,0,0,40,1,1
22,1,333910,13,10,3,1,4,1,1,0,0,43,1,1
23,1,148948,13,10,3,5,4,1,2,0,0,45,1,1
48,6,130561,13,10,3,6,4,5,1,0,0,24,1,1
46,1,428350,9,9,1,3,2,1,1,0,0,15,1,1
43,1,188808,15,14,1,5,3,1,2,0,0,45,1,0
25,1,112847,9,9,1,11,2,4,2,0,0,40,1,1
50,1,110748,13,10,3,6,4,1,2,0,0,40,1,1
61,3,156653,9,9,2,4,4,1,2,0,0,55,1,1
35,1,196491,14,13,3,4,4,1,2,0,0,50,1,1
65,5,254413,13,10,2,5,4,1,1,0,0,40,1,1
56,1,91262,9,9,1,11,3,2,2,0,0,45,1,1
43,2,154785,14,13,1,8,1,2,1,0,0,80,35,1
55,1,84231,9,9,1,11,3,1,2,0,0,50,1,1
22,1,226327,13,10,3,9,2,1,1,0,0,40,1,1
40,1,248406,13,10,2,8,2,1,2,0,0,32,1,1
35,1,54317,9,9,1,10,3,1,2,0,1672,50,1,1
22,9,32732,13,10,3,15,2,1,2,0,0,50,1,1
20,1,95918,5,5,1,8,3,1,2,0,0,40,1,1
46,5,375675,8,8,1,3,3,1,2,0,0,35,1,0
43,1,244172,9,9,4,11,6,1,2,0,0,40,21,1
46,4,233555,9,9,2,9,6,5,1,0,0,40,42,1
39,1,326342,7,7,1,3,3,5,2,2635,0,37,1,1
34,1,77271,9,9,3,5,6,1,1,0,0,20,3,1
35,1,33397,9,9,2,3,4,1,1,0,0,35,1,1
30,1,446358,9,9,3,9,6,1,2,0,0,41,1,1
25,1,151810,9,9,3,8,4,5,2,0,0,28,1,1
44,1,125461,15,14,1,5,3,1,2,0,0,35,1,0
35,1,133906,9,9,2,9,6,1,1,0,0,40,1,1
41,1,155106,9,9,1,7,3,1,2,0,0,40,1,1
43,4,203637,14,13,1,9,3,1,2,7298,0,40,1,0
32,1,232766,13,10,3,9,4,1,1,0,0,40,1,1
50,1,305319,4,4,1,2,3,1,2,0,0,40,1,1
20,1,121023,13,10,3,9,2,1,1,0,0,15,1,1
29,1,198997,9,9,1,9,1,1,1,0,0,20,1,1
38,1,167140,10,15,1,6,3,1,2,99999,0,70,1,0
20,1,38772,6,6,3,7,6,1,2,0,0,50,1,1
41,1,253759,9,9,3,4,6,5,1,0,0,40,1,1
27,1,130067,13,10,3,5,4,1,1,0,0,65,1,1
37,1,203828,5,5,1,2,3,1,2,0,0,40,1,1
62,6,221558,15,14,4,6,6,1,1,0,0,24,42,1
31,1,156464,6,6,2,3,4,1,2,0,0,40,1,1
49,1,72333,13,10,2,9,4,2,1,0,0,40,1,1
33,5,83671,14,13,3,6,4,5,1,0,0,50,1,1
31,1,339482,9,9,1,2,3,1,2,0,1848,40,1,0
19,1,91928,13,10,3,3,5,1,1,0,0,35,1,1
44,1,99203,4,4,1,8,3,1,2,0,0,40,1,1
31,3,455995,13,10,3,5,4,1,2,0,0,65,1,0
62,1,192515,9,9,5,10,6,1,1,0,0,40,1,1
65,2,111483,13,10,1,5,3,1,2,0,2174,10,1,0
17,1,221129,5,5,1,3,3,1,2,0,0,40,1,1
60,1,85413,9,9,1,11,3,1,2,0,0,44,1,0
31,1,196125,7,7,1,2,3,1,2,0,0,40,1,1
29,1,265638,13,10,3,3,6,5,1,0,0,40,1,1
53,1,177727,9,9,1,8,3,1,2,0,0,40,1,0
44,1,205822,13,10,1,4,3,1,2,0,0,40,1,0
43,1,112607,7,7,1,4,3,1,2,0,0,60,1,1
40,4,177595,13,10,1,2,3,1,2,0,1579,40,1,1
18,1,183315,7,7,3,4,2,5,1,0,0,10,1,1
47,1,116279,9,9,2,2,6,1,1,0,0,43,1,1
38,4,122493,14,13,1,6,3,1,2,4064,0,40,1,1
37,1,215419,11,12,1,3,1,1,1,0,0,25,1,1
40,1,310101,13,10,4,4,4,3,1,0,0,40,1,1
57,3,61885,9,9,1,6,3,5,2,0,0,60,1,0
43,1,59107,9,9,4,3,4,1,1,4101,0,40,1,1
32,1,227214,14,13,1,6,3,4,2,0,0,40,27,1
64,1,239450,13,10,1,4,3,1,2,0,0,40,1,1
18,1,118847,8,8,3,4,2,1,1,0,0,20,1,1
40,2,95226,14,13,3,5,4,1,2,0,0,50,1,1
17,9,659273,7,7,3,15,2,5,1,0,0,40,38,1
23,1,215395,9,9,3,8,4,1,2,0,0,40,1,1
45,1,170600,12,11,2,9,6,5,1,0,0,40,1,1
45,2,91044,15,14,2,6,4,1,1,0,0,15,1,1
27,1,318639,6,6,3,3,4,1,2,0,0,60,21,1
23,1,160398,13,10,6,7,6,1,2,0,0,40,1,1
58,2,216824,9,9,1,10,3,2,2,0,0,30,1,1
35,1,308945,9,9,2,1,6,1,1,0,0,75,1,1
47,1,30840,15,14,2,6,4,1,2,0,0,40,1,0
33,1,99309,9,9,1,5,3,1,2,0,0,50,1,1
27,1,188576,14,13,4,6,4,2,2,0,0,40,16,0
46,1,83064,11,12,1,8,3,1,2,0,0,40,1,0
24,1,403865,13,10,1,2,3,1,2,0,0,56,1,1
40,1,235786,13,10,1,2,3,1,2,0,0,44,1,0
44,1,191893,9,9,3,3,2,1,1,0,0,24,1,1
31,5,149184,14,13,1,13,3,1,2,0,0,97,1,0
37,1,152909,12,11,1,9,3,1,2,7688,0,40,1,0
23,1,435604,12,11,4,5,2,1,1,0,0,40,1,1
30,3,109282,14,13,1,4,3,1,2,0,0,52,1,0
31,1,248178,13,10,1,3,3,5,2,0,0,35,1,1
24,9,112683,9,9,3,15,4,1,1,0,0,32,1,1
32,1,209103,13,10,1,5,3,1,2,3464,0,40,1,1
27,1,183639,9,9,3,11,2,1,2,0,0,40,1,1
35,5,107233,9,9,3,9,6,3,2,0,0,55,1,1
27,1,175387,14,13,3,5,4,1,2,0,1876,40,1,1
30,2,178255,14,13,1,4,3,1,2,0,0,70,42,1
33,2,38223,9,9,3,10,2,1,2,0,0,70,1,1
34,1,228873,16,16,1,6,3,1,2,0,0,45,1,0
29,1,202182,13,10,1,2,3,1,2,0,0,50,1,1
26,5,425092,15,14,3,6,4,1,1,2174,0,40,1,1
39,2,152587,9,9,3,2,2,1,2,0,0,40,1,1
37,3,39089,13,10,1,5,3,1,2,3103,0,50,1,0
51,1,204304,13,10,2,5,4,1,1,0,0,50,1,0
40,1,116103,13,10,4,2,6,1,2,4934,0,47,1,0
53,1,290640,4,4,1,2,3,2,2,0,0,40,20,1
58,4,81973,13,10,1,1,3,2,2,0,1485,40,1,0
29,1,134890,14,13,1,1,3,1,2,0,0,40,1,0
33,1,452924,9,9,1,8,3,4,2,0,0,40,21,1
57,1,245193,15,14,1,5,3,1,2,0,0,60,1,0
69,6,34339,9,9,1,13,3,1,2,0,0,40,1,1
20,1,184756,13,10,3,9,2,1,1,0,0,12,1,1
56,1,392160,9,9,5,4,6,1,1,0,0,25,21,1
49,1,168337,3,3,1,2,3,1,2,0,0,40,1,1
34,1,309513,9,9,1,8,3,1,2,0,0,40,1,1
70,1,77219,9,9,1,2,3,1,2,0,0,37,1,1
44,1,212888,14,13,2,5,6,1,1,0,0,45,1,1
37,1,361888,14,13,3,6,4,1,2,10520,0,40,1,0
58,5,237879,14,13,1,6,3,1,2,0,0,58,1,1
42,2,93099,13,10,1,6,2,1,1,0,0,25,1,1
41,1,225193,9,9,1,4,3,1,2,0,0,40,1,1
28,1,50814,9,9,3,9,4,1,1,0,0,40,1,1
47,5,123681,15,14,1,6,3,1,2,7688,0,60,1,0
24,1,249351,9,9,1,8,1,1,1,0,0,40,1,1
58,2,222311,9,9,1,3,3,1,2,7688,0,55,1,0
18,1,301762,9,9,3,9,2,1,1,0,0,25,1,1
50,1,195298,13,10,1,5,3,1,2,0,0,50,1,0
69,1,541737,13,10,5,9,4,1,1,2050,0,24,1,1
84,1,241065,15,14,3,6,4,1,2,0,0,66,1,1
47,1,129513,14,13,1,5,3,1,2,0,0,60,1,0
19,1,374262,8,8,3,7,2,1,2,0,0,20,1,1
24,1,382146,13,10,3,6,4,5,2,0,0,40,1,1
48,9,185291,14,13,1,15,3,1,2,0,0,6,1,1
53,1,30447,9,9,2,8,4,1,2,0,0,50,1,1
58,1,49893,13,10,1,4,3,1,2,0,0,45,1,1
22,1,197387,13,10,3,7,5,1,2,0,0,24,21,1
36,2,111957,13,10,1,5,3,1,2,0,0,52,1,1
34,1,340458,8,8,3,9,6,1,1,0,0,40,1,1
43,1,185670,2,2,5,6,6,1,1,0,0,21,21,1
37,1,210945,9,9,1,7,3,1,2,0,0,24,1,1
43,1,350661,10,15,4,1,4,1,2,0,0,50,30,0
42,1,190543,13,10,1,1,1,1,1,0,0,40,1,0
21,1,70261,13,10,3,3,2,1,2,0,0,30,1,1
49,2,179048,9,9,1,4,3,1,2,0,0,60,10,1
35,1,242094,9,9,1,3,5,5,2,0,0,40,1,1
49,2,117634,13,10,5,2,6,1,1,0,0,30,1,1
28,1,82531,13,10,3,3,4,5,2,0,0,40,1,1
51,1,193374,2,2,1,2,3,1,2,0,0,40,21,1
30,9,186420,14,13,3,15,4,1,1,0,0,40,1,1
19,1,323605,4,4,3,3,4,1,2,0,0,60,1,0
56,1,371064,5,5,1,3,3,1,2,0,0,40,1,1
20,1,39927,9,9,3,3,4,1,2,0,0,8,1,1
22,1,64292,13,10,3,9,2,1,1,0,0,37,1,1
33,1,198660,9,9,1,8,3,1,2,99999,0,56,1,0
54,9,196975,9,9,2,15,5,1,2,0,0,45,1,1
22,1,210165,13,10,3,2,4,1,2,0,0,50,1,1
68,1,144137,13,10,2,12,5,1,1,0,0,30,1,1
56,5,155657,14,13,2,5,6,1,1,0,0,40,1,1
23,9,72953,9,9,3,15,4,1,2,0,0,40,1,1
69,2,107548,5,5,1,9,3,1,2,0,0,40,1,1
41,1,163258,14,13,3,1,4,1,2,0,0,40,1,1
33,1,221324,9,9,3,8,6,5,1,0,0,40,1,1
18,1,444822,7,7,3,4,2,1,1,0,0,8,21,1
17,1,154398,7,7,3,3,2,5,2,0,0,16,29,1
31,1,120672,7,7,2,7,5,5,2,0,1721,40,1,1
50,1,159650,13,10,1,1,3,1,2,0,0,60,1,0
62,1,290754,6,6,5,7,4,1,1,0,0,40,1,1
41,1,49654,9,9,2,9,6,1,1,0,0,52,1,1
20,4,147352,9,9,3,3,4,1,1,0,0,40,1,1
23,1,227943,11,12,3,4,2,1,2,0,0,30,1,1
18,1,423024,9,9,3,3,4,1,2,0,0,20,1,1
53,9,64322,4,4,4,15,4,1,2,0,0,40,1,1
42,1,445940,5,5,1,2,3,1,2,0,0,40,21,1
23,1,230824,14,13,3,6,4,1,2,0,0,40,1,1
43,1,48882,9,9,2,9,5,1,1,0,0,40,1,1
47,1,168195,9,9,1,4,3,1,2,0,0,55,1,1
53,5,188644,3,3,1,3,3,1,2,0,0,40,21,1
28,1,136077,6,6,3,7,4,1,2,0,0,40,1,1
28,6,119793,13,10,1,13,3,1,2,0,0,40,1,1
44,1,336513,13,10,1,6,3,1,2,0,0,45,1,1
58,1,186991,9,9,1,8,3,1,2,0,0,40,1,1
25,9,218948,4,4,3,15,4,1,1,0,0,32,21,1
26,1,211435,9,9,3,8,6,1,1,0,0,40,1,1
36,2,280169,13,10,1,10,3,1,2,3456,0,8,1,1
27,1,109997,9,9,2,3,4,1,1,0,0,40,1,1
39,1,286789,16,16,1,5,3,1,2,0,0,45,1,0
25,1,102460,14,13,1,5,3,1,2,0,0,40,1,1
17,1,287160,7,7,3,3,2,1,1,0,0,15,1,1
39,1,198097,14,13,2,5,4,1,2,0,0,50,1,1
52,1,119111,9,9,1,8,3,1,2,0,0,40,1,1
24,1,174461,14,13,3,4,4,1,1,0,0,50,1,1
26,2,281678,12,11,1,10,3,1,2,0,0,55,1,1
24,9,377725,14,13,3,15,4,1,1,0,0,40,1,1
32,1,151053,9,9,1,7,3,1,2,0,0,40,1,0
49,5,186539,15,14,1,13,3,1,2,0,0,40,1,0
20,9,149478,13,10,3,15,5,1,1,0,0,25,1,1
40,1,198452,7,7,1,10,3,1,2,0,0,40,1,1
52,1,198863,10,15,2,5,4,1,2,0,2559,60,1,0
33,1,176711,9,9,3,9,4,1,2,0,0,40,1,1
19,1,165310,9,9,1,8,5,1,2,0,0,20,1,1
37,1,213008,12,11,1,6,3,1,2,0,0,40,9,1
21,6,38251,13,10,3,1,2,1,1,0,0,20,1,1
33,1,125761,13,10,3,9,4,1,2,0,0,36,1,1
28,1,148645,11,12,2,6,4,1,1,0,0,40,1,1
48,1,273435,9,9,1,2,3,1,2,0,1579,40,1,1
43,1,208613,14,13,4,1,4,1,2,0,0,40,1,1
32,1,192565,9,9,1,8,3,1,2,0,0,40,1,1
28,1,183885,9,9,3,3,2,1,2,0,0,30,1,1
47,2,243631,14,13,1,6,3,2,2,0,0,40,11,1
37,1,191754,14,13,1,9,3,1,2,0,0,50,1,0
26,1,261278,13,10,4,4,5,5,2,0,0,30,1,1
55,1,127014,9,9,1,3,3,1,2,0,0,60,1,1
40,1,197919,11,12,2,4,6,1,1,0,0,40,1,1
31,1,217460,14,13,1,5,3,1,2,0,0,40,1,0
39,1,86551,9,9,1,3,3,1,2,0,0,40,1,0
54,3,98051,13,10,1,4,3,1,2,0,0,54,1,0
38,1,215917,13,10,1,4,3,2,2,0,0,40,16,1
53,2,192982,9,9,1,10,3,1,2,0,0,85,1,1
27,2,334132,11,12,3,6,4,1,1,0,0,78,1,1
42,1,136986,14,13,1,5,3,1,2,0,0,40,1,0
62,1,116812,13,10,2,9,4,1,1,0,0,40,1,1
47,1,189123,7,7,1,9,3,1,2,0,1485,58,1,1
26,1,89648,14,13,3,5,4,1,1,0,0,50,1,1
33,9,190027,9,9,3,15,6,5,1,0,0,20,1,1
59,1,99248,13,10,2,3,4,1,2,0,0,40,1,1
42,1,57600,9,9,2,6,4,1,1,0,0,45,1,1
25,1,199224,14,13,1,6,3,1,2,0,0,45,1,0
58,1,140363,9,9,2,4,4,1,2,0,0,36,1,1
30,1,308812,13,10,3,4,4,1,1,0,0,60,1,1
21,1,275421,13,10,3,2,2,1,1,0,0,40,1,1
61,1,213321,9,9,1,13,3,1,2,0,0,40,1,1
33,1,157747,11,12,1,7,3,1,2,0,0,40,1,1
51,1,182314,15,14,1,1,3,1,2,0,0,40,1,0
70,1,220589,13,10,5,5,4,1,1,0,0,12,1,1
55,9,208640,9,9,1,15,3,1,2,0,0,30,1,0
29,2,189346,13,10,2,2,4,1,2,2202,0,50,1,1
46,1,124071,15,14,5,6,4,1,1,0,0,44,1,1
35,4,20469,13,10,2,5,6,2,1,0,0,40,16,1
31,1,154227,9,9,1,2,3,1,2,0,0,43,1,0
37,1,105044,13,10,1,5,3,1,2,0,0,42,1,0
43,1,35910,13,10,1,4,3,1,2,0,0,43,1,0
23,1,189203,9,9,3,4,4,1,2,0,0,40,1,1
41,1,116493,9,9,2,2,4,1,2,13550,0,44,1,0
42,5,19700,14,13,1,6,1,1,1,0,0,50,1,0
26,1,48718,6,6,3,9,4,1,1,2907,0,40,1,1
45,1,106113,13,10,1,5,3,1,2,0,0,40,1,0
25,1,256263,11,12,1,4,3,1,2,0,0,40,1,1
33,9,202498,4,4,4,15,4,1,2,0,0,40,32,1
38,1,120074,14,13,1,8,3,1,2,0,0,50,1,0
28,1,122922,9,9,3,5,4,1,1,0,0,50,1,1
68,2,116903,12,11,1,6,3,1,2,0,2149,40,1,1
42,5,222596,9,9,1,2,3,1,2,0,0,40,1,0
35,1,107302,15,14,1,4,3,1,2,0,0,40,8,1
36,1,156400,13,10,2,9,6,1,1,0,0,40,1,1
33,1,53373,9,9,1,2,3,1,2,0,0,35,1,1
22,1,58916,13,10,3,9,4,1,1,0,0,30,1,1
45,5,167159,14,13,1,13,3,1,2,0,0,50,1,0
24,1,283806,13,10,3,3,4,1,1,0,0,40,1,1
57,1,140426,2,2,6,3,4,1,2,0,0,35,42,1
36,5,61778,9,9,1,6,3,1,2,15024,0,40,1,0
41,1,33310,9,9,3,9,4,1,1,0,0,40,1,1
26,2,202560,13,10,3,6,2,1,1,0,0,35,1,1
25,2,60828,13,10,3,10,2,1,1,0,0,50,1,1
53,6,153486,13,10,1,10,3,1,2,0,0,50,1,1
28,5,167536,11,12,5,6,6,1,2,0,0,40,1,1
30,5,370990,15,14,3,6,4,1,1,0,0,40,1,1
38,2,198867,7,7,1,2,3,1,2,0,0,40,1,1
37,5,174924,13,10,2,13,6,1,2,0,0,48,6,1
30,1,175856,15,14,1,6,3,1,2,0,0,38,1,1
41,1,169628,9,9,1,8,1,5,1,0,0,40,42,1
29,9,125159,13,10,3,15,4,5,2,0,0,36,42,1
31,1,220690,13,10,2,2,4,1,2,0,0,80,1,1
36,1,160035,9,9,1,2,3,1,2,3908,0,55,1,1
59,2,116878,9,9,1,5,3,1,2,0,0,60,10,1
33,2,134737,9,9,1,2,3,1,2,0,0,35,1,1
29,1,81648,9,9,1,4,3,1,2,0,1887,55,1,0
49,6,122177,13,10,1,8,3,1,2,0,0,40,1,0
50,4,69614,6,6,4,2,4,1,2,0,0,56,1,1
33,1,112115,14,13,1,5,3,1,2,0,1902,45,1,0
28,1,299422,4,4,1,7,3,1,2,0,0,40,21,1
81,9,162882,9,9,2,15,4,1,1,0,0,35,1,1
24,1,112854,13,10,3,1,4,1,1,0,0,16,1,1
32,2,33417,13,10,1,2,3,1,2,0,0,50,1,1
47,4,224559,9,9,1,11,3,5,2,0,0,40,1,0
44,9,468706,9,9,1,15,3,5,2,0,0,40,1,1
24,1,357028,13,10,3,5,2,1,2,0,0,40,1,1
37,5,51158,13,10,1,1,1,1,1,7298,0,36,1,0
51,1,186303,14,13,1,4,3,1,2,0,0,40,1,0
52,1,127749,9,9,1,11,3,1,2,0,0,50,1,1
22,1,291386,13,10,3,9,4,1,1,0,0,40,1,1
28,1,138054,11,12,3,3,4,4,2,0,0,40,1,1
47,2,174533,13,10,1,2,3,1,2,0,0,40,1,1
43,1,200835,9,9,1,2,3,1,2,0,0,40,1,1
25,1,108658,9,9,3,5,4,1,2,0,0,45,1,1
43,1,180985,13,10,1,11,3,1,2,0,0,60,1,0
25,1,34803,14,13,3,5,2,1,1,0,0,20,1,1
59,1,75867,15,14,1,6,3,1,2,0,0,60,1,1
29,1,156819,11,12,2,6,6,1,1,0,0,35,1,1
30,1,61272,5,5,1,8,1,1,1,0,0,40,22,1
24,1,39827,13,10,1,8,1,4,1,0,0,40,4,1
38,1,130007,14,13,3,3,4,1,2,0,0,40,1,1
37,2,80324,9,9,1,5,3,1,2,0,0,60,1,0
26,1,322614,1,1,6,8,4,1,2,0,1719,40,21,1
30,1,140869,9,9,3,3,6,1,1,0,0,40,1,1
73,5,181902,15,14,1,6,3,1,2,0,0,10,18,0
30,1,287908,9,9,1,8,3,5,2,0,0,40,1,1
33,1,309630,9,9,1,3,3,1,2,0,0,40,1,1
46,1,28225,13,10,1,11,3,1,2,0,0,58,1,1
40,9,428584,9,9,1,15,1,5,1,3464,0,20,1,1
18,1,39222,7,7,3,3,2,1,2,0,0,40,1,1
35,1,359131,14,13,1,6,1,1,1,7298,0,8,42,0
22,1,122272,9,9,3,9,2,1,1,0,0,40,1,1
50,3,198400,9,9,1,4,3,5,2,0,0,60,1,1
62,9,73091,4,4,5,15,4,5,2,0,0,40,1,1
39,3,283338,14,13,1,5,3,1,2,7298,0,40,1,0
22,1,208946,13,10,3,4,2,1,2,0,0,40,1,1
33,1,348416,9,9,3,9,6,5,1,0,0,40,1,1
31,1,379046,9,9,3,7,2,2,1,0,0,40,20,1
29,1,183887,14,13,3,9,2,1,2,0,0,40,1,1
38,2,127961,13,10,1,8,3,1,2,0,0,45,1,0
24,1,211129,14,13,3,4,2,1,1,0,0,35,1,1
29,5,187649,9,9,4,13,5,1,1,0,0,40,1,1
49,4,94754,15,14,1,9,3,1,2,0,0,40,1,0
33,1,231826,4,4,1,8,3,1,2,0,0,40,21,1
28,1,142764,9,9,3,8,4,1,2,0,0,48,1,1
22,1,126822,14,13,3,9,2,1,1,0,0,60,1,1
37,1,188069,9,9,1,8,3,1,2,0,0,40,1,1
30,1,284395,9,9,1,2,3,1,2,0,0,50,1,1
49,1,31267,4,4,1,2,3,1,2,0,0,40,1,1
29,1,161444,9,9,1,5,3,1,2,0,0,40,30,1
25,1,144483,9,9,4,5,6,1,1,0,0,40,1,1
36,1,133655,9,9,6,9,6,1,1,0,0,40,1,1
36,6,112074,16,16,3,6,4,1,2,0,0,45,1,1
21,1,249727,9,9,3,3,2,1,2,0,0,22,1,1
18,1,165754,13,10,3,3,2,1,1,0,0,30,1,1
30,5,172822,12,11,3,13,4,1,2,0,0,40,1,1
44,1,288433,13,10,3,9,2,5,1,0,0,40,1,1
40,1,33331,13,10,1,11,3,1,2,0,0,50,1,1
43,1,168071,9,9,1,5,3,1,2,0,0,44,1,1
45,1,207277,14,13,1,5,3,1,2,0,0,50,1,0
29,1,130620,13,10,6,4,2,2,1,0,0,26,8,1
40,1,136244,13,10,1,9,1,1,1,0,0,40,1,1
43,1,972354,13,10,1,3,3,1,2,0,0,48,1,1
20,1,245297,13,10,3,3,4,1,1,0,0,20,1,1
32,6,71151,14,13,1,1,3,1,2,0,0,20,1,1
19,1,118352,13,10,3,3,2,1,1,0,0,16,1,1
21,1,117210,9,9,3,8,2,1,2,0,0,40,1,1
23,1,120068,12,11,1,7,3,1,2,0,0,40,1,1
24,1,48343,7,7,3,3,4,5,1,0,0,40,1,1
52,1,84451,12,11,2,3,4,1,2,0,0,32,1,1
51,9,76437,13,10,2,15,6,1,1,0,0,40,1,1
19,1,281704,13,10,3,3,4,1,2,0,0,35,1,1
54,1,123011,13,10,1,4,3,1,2,0,0,45,1,0
50,1,104729,9,9,2,8,5,1,1,0,0,48,1,1
29,1,110134,13,10,2,8,4,1,2,0,0,40,1,1
17,1,186067,6,6,3,1,2,1,2,0,0,10,1,1
47,1,214702,9,9,2,3,6,1,1,0,0,37,4,1
46,1,384795,14,13,2,6,6,5,1,0,0,32,1,1
30,1,175931,13,10,1,7,3,1,2,0,0,44,1,1
58,1,366324,13,10,1,3,1,1,1,0,0,30,1,1
48,1,118717,14,13,2,6,4,5,1,0,0,40,1,1
23,1,219835,13,10,3,13,2,1,2,0,0,40,21,1
23,1,176486,12,11,3,9,2,1,1,0,0,36,1,1
45,1,273435,9,9,1,2,3,1,2,0,0,40,1,1
20,1,182661,13,10,3,4,2,5,2,0,0,20,1,1
26,1,212304,4,4,3,8,2,1,2,0,0,48,1,1
50,5,133963,14,13,3,6,2,1,1,0,0,40,1,0
49,1,165152,9,9,1,4,3,1,2,0,0,48,1,0
26,1,274724,13,10,3,3,5,1,2,0,0,40,33,1
47,1,196707,10,15,2,9,4,1,2,0,0,40,1,1
31,1,213002,8,8,3,4,4,1,2,4650,0,50,1,1
19,9,26620,13,10,3,15,2,1,1,0,0,40,1,1
23,1,361481,6,6,1,3,3,1,2,0,0,40,42,1
35,1,148581,9,9,1,2,3,1,2,0,1740,40,1,1
46,1,459189,13,10,1,2,3,1,2,0,1902,50,1,0
28,2,214689,7,7,3,2,4,1,2,0,0,40,1,1
58,1,289364,13,10,1,5,3,1,2,7688,0,45,1,0
21,1,174907,9,9,3,9,2,1,1,0,0,40,1,1
50,2,348099,6,6,2,4,4,1,1,0,0,50,1,1
30,9,104965,5,5,3,15,4,1,1,0,0,30,1,1
31,1,31600,14,13,3,6,4,1,1,0,0,40,1,1
31,2,286282,14,13,1,9,1,1,1,0,0,20,1,1
35,2,181705,9,9,1,2,3,1,2,3103,0,40,1,0
33,1,238912,16,16,1,6,3,1,2,0,0,60,1,0
34,1,134737,15,14,1,6,3,1,2,7688,0,55,1,0
67,9,157403,10,15,1,15,3,1,2,6418,0,10,1,0
37,1,197429,9,9,1,7,3,1,2,0,0,45,1,0
48,1,47343,15,14,1,6,3,1,2,0,0,40,1,0
34,4,67083,14,13,3,5,6,2,2,1471,0,40,2,1
24,1,249957,13,10,3,5,2,1,2,0,0,40,1,1
55,1,175942,9,9,2,12,4,1,1,0,0,40,24,1
50,1,192982,9,9,1,1,3,1,2,0,1848,40,1,0
40,1,209547,14,13,1,4,3,1,2,0,1977,60,1,0
33,1,142675,14,13,3,7,4,1,2,0,0,30,1,1
51,4,190333,13,10,1,2,3,1,2,0,0,40,1,1
30,1,196396,13,10,3,8,4,1,2,0,0,40,1,1
41,1,166740,9,9,1,8,3,1,2,0,0,40,1,1
47,5,174533,12,11,1,5,3,1,2,0,0,40,1,0
27,1,210867,4,4,3,10,2,1,2,0,0,50,42,1
37,1,118486,14,13,4,6,6,1,1,4934,0,32,1,0
40,1,144067,12,11,1,2,3,1,2,0,0,40,1,1
36,1,106964,9,9,1,8,3,1,2,0,0,40,1,1
37,1,178136,9,9,1,8,3,5,2,0,0,40,1,1
38,1,196554,10,15,4,6,4,1,2,0,0,35,1,0
40,2,403550,13,10,1,2,3,1,2,0,0,50,1,1
35,1,498216,14,13,2,5,6,1,1,0,0,40,1,1
47,2,192755,9,9,1,8,1,1,1,0,0,20,1,0
20,9,53738,13,10,3,15,2,1,2,0,0,60,1,1
33,1,156192,15,14,1,6,3,1,2,0,0,45,1,0
45,1,189802,13,10,2,9,4,1,1,0,0,40,1,1
66,9,213149,13,10,1,15,3,1,2,0,1825,40,1,0
35,2,179171,9,9,3,4,6,5,1,0,0,38,6,1
32,1,77634,7,7,1,9,3,1,2,0,0,45,1,1
23,1,189830,13,10,1,3,3,5,2,0,0,50,1,1
19,1,127190,9,9,3,3,2,1,1,0,0,15,1,1
44,9,174147,13,10,1,15,3,1,2,0,0,40,1,1
20,1,138107,9,9,3,7,2,5,2,0,0,35,1,1
44,3,269733,14,13,1,4,3,1,2,0,0,30,1,1
41,6,227734,9,9,1,9,3,1,2,3464,0,40,1,1
19,1,318822,13,10,3,9,5,1,1,0,0,40,1,1
48,1,48885,9,9,2,3,4,1,1,0,0,35,1,1
45,1,205424,13,10,1,4,3,1,2,0,0,65,1,0
40,1,173858,4,4,1,3,3,2,2,0,0,42,2,1
34,1,202450,9,9,1,2,3,1,2,0,0,55,1,0
20,1,154779,13,10,3,4,5,4,1,0,0,40,1,1
33,1,180551,13,10,4,9,6,1,1,0,0,40,1,1
30,1,177522,9,9,1,9,2,1,1,0,0,20,1,1
23,1,277328,13,10,3,7,2,1,2,0,0,32,13,1
34,1,112584,6,6,2,3,6,1,1,0,0,38,1,1
48,6,85384,13,10,1,2,3,1,2,0,0,40,1,0
32,9,123971,7,7,2,15,4,1,1,0,0,49,1,1
42,1,69019,13,10,1,2,3,5,2,0,0,40,1,0
22,1,112847,9,9,3,9,2,2,2,0,0,40,1,1
60,2,52900,9,9,1,2,3,1,2,0,0,42,1,0
42,1,37937,14,13,1,5,3,1,2,0,0,55,1,0
45,1,59380,14,13,4,5,4,1,1,0,0,55,1,1
47,1,114770,9,9,2,3,2,1,1,0,0,32,1,1
29,1,216481,15,14,1,5,1,1,1,0,0,40,1,0
34,1,176469,14,13,3,4,4,1,2,0,0,38,1,1
34,1,176831,14,13,2,6,6,1,1,0,0,40,1,0
